detail_key,cp,chapter_count,likes,publish_date,view_count,is_end
r3047,NamtanFilm,5,5,2024/5/4,1207,0
r3048,EmiBonnie,1,0,2025/7/21,122,0
r3049,ViewJune,8,46,2024/5/4,7550,1
r3050,MilkLove,9,29,2024/5/4,5725,0
r3051,LingOrm,1,5,2024/5/4,269,0
r3052,MilkLove,3,17,2024/6/7,1123,0
r3053,MilkLove,6,9,2024/5/5,265,0
r3054,EngLot,2,0,2026/7/31,34,0
r3055,FreenBecky,11,9,2024/5/5,2702,0
r3056,ViewJune,12,18,2024/5/6,3376,1
r3057,ViewJune,1,5,2024/5/5,526,0
r3059,FreenBecky,25,315,2025/4/27,61605,1
r3060,EngLot,1,27,2024/5/29,5366,0
r3061,MilkLove,20,48,2024/5/6,13984,1
r3062,EngLot,4,11,2024/5/5,1814,0
r3063,FayeYoko,1,18,2024/8/23,1309,0
r3065,MilkLove,12,456,2024/5/9,89013,1
r3066,EngLot,15,4,2024/5/5,2292,1
r3067,NamneungNoey,3,7,2024/5/6,1657,0
r3068,EngLot,2,19,2024/5/5,2422,0
r3070,ViewJune,10,20,2024/5/13,2747,0
r3071,FreenBecky,18,50,2024/6/9,13548,1
r3072,BamYada,30,45,2024/6/1,23388,1
r3073,MilkLove,5,19,2024/5/6,2244,0
r3074,MeenBabe,1,12,2024/5/7,1072,0
r3075,MilkLove,2,72,2024/5/6,9448,1
r3076,MilkLove,12,111,2024/5/28,19325,1
r3077,LingOrm,2,133,2024/5/8,8232,1
r3078,ViewJune,9,35,2024/5/6,6229,1
r3079,ViewJune,2,47,2024/5/6,4744,1
r3080,FreenBecky,26,78,2024/5/6,16206,1
r3081,EngLot,3,9,2024/5/8,762,0
r3082,FreenBecky,15,22,2024/6/30,5050,0
r3083,EmiBonnie,2,21,2024/5/6,3808,0
r3084,LingOrm,3,8,2024/5/10,1697,0
r3086,MilkLove,3,10,2024/5/7,785,0
r3088,FreenBecky,60,155,2024/5/6,128168,1
r3089,MeenBabe,2,3,2024/5/10,579,0
r3090,MeenBabe,4,4,2024/5/25,1358,0
r3092,MilkLove,10,131,2024/5/6,22772,1
r3093,MeenBabe,24,72,2024/5/20,29872,1
r3094,EngLot,21,59,2024/5/7,51888,1
r3095,MilkLove,3,19,2024/5/17,1415,0
r3096,ViewJune,8,54,2024/5/6,4700,0
r3097,ViewJune,9,109,2024/5/7,15225,0
r3098,LingOrm,22,1282,2024/5/9,482787,1
r3099,MilkLove,10,62,2024/5/6,13119,1
r3100,ViewJune,18,23,2024/5/7,6778,1
r3101,MeenBabe,17,128,2024/11/9,49647,1
r3102,MilkLove,23,61,2024/5/9,15668,1
r3103,MilkLove,4,61,2024/6/4,3926,0
r3104,ViewJune,10,34,2024/5/7,4605,0
r3105,FayeYoko,7,50,2024/5/7,10200,1
r3106,ViewJune,6,15,2024/5/7,2318,0
r3107,FreenBecky,5,3,2024/5/9,700,0
r3108,FreenBecky,1,3,2024/5/8,118,1
r3109,FreenBecky,4,4,2024/5/8,553,0
r3110,ViewJune,13,26,2024/5/8,4681,1
r3111,FreenBecky,47,67,2024/5/9,28635,1
r3112,ViewJune,3,18,2024/5/9,1247,0
r3113,ViewJune,7,152,2024/5/9,11219,1
r3114,EngLot,2,6,2024/5/8,1013,0
r3115,LingOrm,8,535,2024/5/8,95116,0
r3116,MilkLove,5,10,2024/5/9,1062,0
r3117,ViewJune,15,122,2024/5/8,21264,1
r3118,LingOrm,1,2,2025/4/26,93,0
r3119,MilkLove,11,162,2024/5/8,24353,0
r3120,ViewJune,8,16,2024/5/8,2885,0
r3121,EngLot,39,255,2024/5/16,177885,1
r3122,FreenBecky,2,5,2024/7/19,737,0
r3124,ViewJune,10,16,2024/5/9,2755,1
r3126,FreenBecky,15,37,2024/7/12,9630,1
r3127,LingOrm,6,169,2024/8/29,19276,0
r3128,ViewJune,1,3,2024/5/12,185,0
r3129,ViewJune,23,315,2024/5/10,54724,1
r3130,MeenBabe,12,70,2024/5/10,15314,1
r3131,ViewJune,13,16,2024/5/9,2309,1
r3132,ViewJune,10,281,2024/5/30,36567,0
r3133,FreenBecky,17,14,2024/5/9,4868,0
r3134,MeenBabe,4,7,2024/5/9,768,0
r3135,FreenBecky,11,25,2024/5/9,3904,1
r3136,FreenBecky,15,40,2024/5/13,9781,0
r3137,JanJingjing,2,2,2026/7/12,156,0
r3138,ViewJune,3,5,2024/5/10,439,0
r3139,FreenBecky,2,3,2024/5/10,247,0
r3140,ViewJune,1,3,2024/5/9,395,1
r3141,NamtanFilm,19,53,2024/5/11,10183,1
r3142,MilkLove,5,2,2024/5/9,595,0
r3143,EngLot,2,10,2024/5/10,640,0
r3144,EmiBonnie,3,118,2024/5/31,8807,0
r3145,ViewJune,12,112,2024/5/13,17525,0
r3146,ViewJune,3,4,2024/5/12,458,0
r3147,ViewJune,9,47,2024/5/11,6156,1
r3148,ViewJune,2,13,2024/5/12,1524,0
r3149,FreenBecky,19,33,2024/5/12,19271,1
r3150,ViewJune,2,9,2024/5/21,1553,1
r3151,ViewJune,9,14,2024/5/12,2315,1
r3152,ViewJune,17,301,2024/5/12,53821,1
r3154,FayeYoko,13,66,2024/5/10,12060,0
r3155,MilkLove,1,1,2024/5/12,335,0
r3156,MilkLove,9,24,2024/5/11,2571,0
r3157,EngLot,17,469,2024/5/24,179657,1
r3158,MilkLove,22,124,2024/5/18,25748,1
r3159,ViewJune,10,30,2024/5/11,5034,0
r3160,EngLot,2,20,2024/5/11,7058,1
r3161,ViewJune,6,5,2024/5/11,1082,1
r3162,FreenBecky,14,275,2024/6/19,65594,1
r3163,EngLot,15,171,2024/5/24,55483,1
r3164,FreenBecky,19,14,2024/5/21,3842,0
r3165,ViewJune,6,21,2024/5/16,2141,0
r3166,LingOrm,1,5,2024/10/20,751,0
r3167,MeenBabe,2,8,2024/5/21,816,0
r3168,LingOrm,31,174,2025/6/20,73363,1
r3169,NamneungNoey,1,0,2024/5/11,91,1
r3170,LingOrm,4,20,2026/3/11,2299,0
r3171,LingOrm,10,313,2024/5/15,77881,1
r3172,ViewJune,2,11,2024/5/12,706,0
r3173,FreenBecky,1,3,2024/5/12,171,0
r3174,ViewJune,11,191,2024/5/22,24571,0
r3175,EngLot,4,8,2024/5/12,862,0
r3177,FayMay,8,75,2024/8/12,8970,0
r3178,MilkLove,7,118,2024/5/14,16117,0
r3179,ViewJune,5,25,2024/5/12,3458,1
r3180,LingOrm,38,194,2024/5/21,116781,1
r3181,NamtanFilm,1,7,2025/3/18,358,0
r3182,LingOrm,10,1852,2024/5/17,184463,0
r3183,ViewJune,3,5,2024/5/12,724,0
r3184,ViewJune,2,8,2024/5/13,552,0
r3185,ViewJune,1,1,2024/5/13,161,0
r3186,LingOrm,10,1036,2024/5/14,170546,0
r3187,ViewJune,25,62,2024/5/15,13312,1
r3188,ViewJune,6,5,2024/5/13,729,0
r3189,ViewJune,11,76,2024/5/13,14549,1
r3190,MilkLove,1,19,2024/5/12,2242,1
r3192,MilkLove,3,61,2024/5/13,2627,0
r3193,ViewJune,15,158,2024/5/17,33920,0
r3194,BamYada,1,46,2024/5/13,4378,1
r3195,MilkLove,18,29,2024/5/13,7074,0
r3196,MeenBabe,8,35,2024/5/23,9260,1
r3198,LingOrm,10,869,2024/5/16,172283,1
r3199,ViewJune,1,8,2024/5/21,674,1
r3200,FreenBecky,5,2,2024/9/11,496,0
r3201,EngLot,2,9,2024/5/21,430,0
r3202,ViewJune,23,42,2024/5/14,10457,0
r3203,LingOrm,23,854,2024/5/14,299932,0
r3204,ViewJune,11,103,2024/5/15,20688,1
r3205,LingOrm,12,73,2024/5/19,12765,0
r3206,ViewJune,4,9,2024/6/15,780,0
r3207,NamneungNoey,5,6,2024/7/28,2847,0
r3209,BamYada,11,133,2024/5/18,27237,0
r3210,ViewJune,1,4,2024/5/14,163,0
r3211,ViewJune,6,12,2024/5/15,2036,1
r3212,ViewJune,7,3,2024/5/15,987,0
r3213,FreenBecky,18,38,2024/6/16,10519,1
r3214,ViewJune,1,2,2024/5/15,129,0
r3216,FreenBecky,18,72,2024/7/13,14885,1
r3217,NamtanFilm,6,38,2024/5/15,3410,0
r3218,BamYada,2,9,2024/5/17,2359,0
r3219,ViewJune,2,8,2024/5/15,553,0
r3220,BamYada,8,12,2024/5/30,3454,1
r3221,FreenBecky,18,53,2024/7/9,11763,1
r3223,EngLot,23,859,2024/5/19,449240,1
r3224,ViewJune,3,3,2024/5/15,443,0
r3225,LingOrm,1,7,2024/5/18,798,1
r3226,MilkLove,5,40,2024/5/17,4565,0
r3227,BamYada,15,90,2024/5/16,25825,1
r3229,LingOrm,2,1,2026/2/24,74,0
r3230,LingOrm,20,289,2024/10/12,78781,1
r3231,FreenBecky,4,6,2024/5/17,646,0
r3232,ViewJune,1,2,2024/5/16,135,0
r3233,MeenBabe,12,78,2024/5/17,23006,1
r3234,FreenBecky,18,44,2024/8/18,10633,1
r3235,NamneungNoey,20,11,2024/6/4,3962,0
r3236,FreenBecky,16,40,2024/5/16,9237,0
r3237,FreenBecky,7,54,2024/7/31,4695,0
r3238,FreenBecky,9,33,2024/5/18,7776,1
r3239,MilkLove,13,72,2024/6/5,12903,1
r3240,LingOrm,23,448,2024/5/21,168576,1
r3241,LingOrm,18,768,2024/5/23,128763,1
r3243,NamtanFilm,13,63,2024/5/17,14866,1
r3244,LingOrm,30,6008,2024/5/20,1811655,1
r3245,EngLot,5,16,2024/6/5,7242,1
r3246,EngLot,1,0,2024/5/17,61,0
r3247,LingOrm,15,532,2024/5/18,123595,1
r3248,NamtanFilm,11,36,2024/6/2,5007,0
r3249,EngLot,7,8,2024/5/18,4010,0
r3250,ViewJune,6,28,2024/5/26,4096,1
r3251,ViewJune,12,6,2024/5/19,1717,1
r3252,ViewJune,3,0,2024/5/18,226,0
r3253,LingOrm,14,812,2024/5/23,172149,1
r3254,MilkLove,12,58,2024/5/18,14594,1
r3255,ViewJune,4,6,2024/5/19,719,0
r3257,MilkLove,4,4,2024/5/20,724,0
r3258,ViewJune,2,3,2024/5/19,311,0
r3259,MilkLove,6,38,2024/5/21,4087,0
r3260,MilkLove,11,144,2024/5/19,27379,1
r3261,MilkLove,3,45,2024/7/26,2544,0
r3262,EngLot,12,14,2024/5/19,2766,0
r3263,ViewJune,1,2,2024/5/19,321,0
r3264,MilkLove,3,52,2024/6/16,4427,0
r3265,ViewJune,5,10,2024/5/19,1108,0
r3266,MilkLove,1,2,2024/5/19,187,0
r3267,FreenBecky,14,64,2024/5/19,23550,1
r3268,EngLot,13,5,2024/5/20,2166,1
r3269,ViewMim,5,52,2025/6/27,4591,1
r3270,MilkLove,7,4,2024/5/24,1501,0
r3271,NamneungNoey,1,1,2024/5/21,252,1
r3272,LingOrm,2,35,2024/10/13,3782,0
r3273,FayeYoko,6,15,2024/6/8,2379,0
r3274,ViewJune,6,14,2024/5/20,2797,1
r3275,MilkLove,13,483,2024/5/20,83855,0
r3276,EngLot,21,87,2024/6/15,60176,1
r3277,MilkLove,9,167,2024/6/16,30576,1
r3278,NamneungNoey,15,5,2024/5/21,2424,1
r3279,MeenBabe,13,7,2024/5/21,4716,1
r3280,LingOrm,3,86,2024/7/25,8221,0
r3281,EngLot,25,612,2024/5/25,302392,1
r3282,ViewJune,10,226,2024/6/8,37876,1
r3283,EmiBonnie,13,7,2025/8/31,1554,0
r3284,FreenBecky,14,5,2024/5/21,1127,0
r3285,ViewJune,3,8,2024/5/26,1114,0
r3286,EngLot,2,1,2024/5/27,289,0
r3287,ViewJune,8,12,2024/5/21,2162,1
r3288,ViewJune,14,115,2024/5/22,20313,1
r3289,MilkLove,2,70,2024/5/21,4351,0
r3290,MilkLove,3,2,2024/5/23,625,0
r3291,MilkLove,27,75,2024/5/21,26323,1
r3292,FreenBecky,7,4,2024/5/22,504,0
r3293,EmiBonnie,1,1,2026/7/5,101,0
r3294,EngLot,36,90,2024/5/22,27324,1
r3295,BamYada,5,18,2024/5/23,3044,0
r3297,FreenBecky,5,14,2024/6/27,2552,0
r3298,EngLot,9,91,2024/5/23,19664,0
r3299,AndaLookkaew,8,73,2024/5/24,14378,0
r3300,LingOrm,1,566,2025/1/1,23319,1
r3301,ViewJune,4,9,2024/5/22,1835,0
r3302,FayeYoko,11,89,2024/5/23,22087,1
r3303,ViewJune,3,3,2024/5/22,237,0
r3304,EngLot,3,8,2024/11/2,1336,0
r3305,BamYada,3,55,2024/5/26,5874,0
r3306,LingOrm,6,161,2024/5/28,25820,0
r3308,MilkLove,6,24,2024/5/24,3187,0
r3310,EngLot,13,9,2024/9/15,4916,1
r3311,ViewJune,16,75,2024/5/31,13653,0
r3312,LingOrm,3,142,2024/6/13,12889,0
r3313,MilkLove,1,0,2024/5/29,128,0
r3314,ViewJune,17,24,2024/5/29,4293,1
r3315,MilkLove,17,130,2024/7/18,34493,1
r3316,FreenBecky,25,75,2024/6/13,25317,1
r3317,LingOrm,21,364,2024/7/15,127276,1
r3318,AndaLookkaew,19,360,2024/6/3,134151,1
r3319,EngLot,20,60,2024/7/9,33323,1
r3321,MilkLove,10,113,2024/5/25,25474,1
r3322,ViewJune,15,18,2024/5/25,1852,0
r3325,ViewJune,7,16,2024/5/26,2891,1
r3326,FreenBecky,2,7,2024/7/5,559,0
r3327,ViewJune,1,1,2024/5/25,102,0
r3328,ViewJune,3,3,2024/11/19,191,0
r3329,ViewJune,4,2,2024/5/25,256,0
r3330,LingOrm,2,5,2024/7/20,622,0
r3331,MilkLove,5,244,2025/3/23,28169,0
r3332,NamneungNoey,1,2,2024/5/26,234,0
r3333,FreenBecky,7,3,2024/5/26,481,0
r3334,EngLot,4,15,2024/5/26,2194,0
r3335,LingOrm,3,22,2024/6/1,4151,0
r3336,ViewJune,9,29,2024/5/26,4137,1
r3337,FayeYoko,1,22,2024/5/26,2167,0
r3338,FayeYoko,16,200,2024/5/29,55803,1
r3339,ViewJune,6,12,2024/5/27,2144,1
r3340,ViewJune,1,27,2024/5/27,2674,0
r3341,ViewJune,5,13,2024/5/27,1578,1
r3342,FayeYoko,12,61,2024/6/2,14268,1
r3344,MilkLove,1,5,2024/5/27,370,0
r3345,MilkLove,2,124,2024/5/28,7822,1
r3346,MilkLove,17,56,2024/5/27,14628,1
r3347,EngLot,1,3,2024/5/27,174,1
r3348,NamneungNoey,2,4,2024/5/28,772,0
r3349,EngLot,29,6,2024/5/29,8052,1
r3350,MilkLove,6,57,2024/5/30,8303,1
r3351,MilkLove,19,55,2024/5/29,17028,1
r3352,MilkLove,6,17,2024/6/15,2139,0
r3353,ViewJune,8,149,2024/6/2,18819,0
r3354,ViewJune,1,3,2024/7/7,313,0
r3355,ViewJune,9,9,2024/5/29,1794,1
r3356,AndaLookkaew,14,46,2024/5/29,10200,0
r3357,FreenBecky,18,55,2024/8/17,12239,1
r3358,FreenBecky,14,18,2024/11/18,2527,1
r3359,FreenBecky,12,207,2024/7/26,41052,1
r3360,EngLot,2,3,2024/5/29,132,0
r3361,LingOrm,2,79,2024/6/1,7228,0
r3362,NamtanFilm,4,11,2024/5/31,1748,0
r3363,FreenBecky,18,52,2024/7/18,12431,1
r3364,ViewJune,6,4,2024/5/30,430,0
r3365,ViewJune,26,16,2024/6/2,5334,0
r3366,ViewJune,1,35,2024/6/1,2169,0
r3367,FreenBecky,18,43,2024/8/22,12809,1
r3369,ViewJune,3,0,2024/5/30,47,0
r3370,FreenBecky,25,11,2024/5/31,7354,0
r3371,LingOrm,7,288,2024/6/13,30124,0
r3372,MilkLove,7,12,2024/5/30,1431,0
r3373,LingOrm,5,22,2024/5/31,6603,0
r3374,EngLot,22,16,2024/6/2,11694,1
r3375,EngLot,2,4,2024/5/31,574,0
r3376,MilkLove,4,86,2024/6/2,6689,0
r3377,EngLot,3,2,2024/7/27,402,0
r3378,ViewJune,21,352,2024/6/5,58222,0
r3379,EngLot,1,1,2024/7/27,282,0
r3380,EngLot,19,17,2024/5/31,8548,1
r3381,FreenBecky,4,8,2024/7/17,1452,0
r3382,NamtanFilm,23,50,2024/6/1,15934,1
r3383,LingOrm,15,62,2024/8/26,12598,1
r3384,LingOrm,6,14,2024/6/1,2546,0
r3385,MilkLove,3,3,2024/6/11,196,0
r3386,MilkLove,15,73,2024/6/7,13037,0
r3387,MilkLove,1,1,2026/5/14,138,0
r3388,AndaLookkaew,17,36,2024/5/31,11860,0
r3389,ViewJune,8,22,2024/5/31,2002,0
r3390,FreenBecky,7,45,2024/5/31,7808,0
r3391,ViewJune,6,15,2024/6/1,1758,1
r3392,EngLot,22,118,2024/6/1,30959,0
r3393,EngLot,21,807,2024/6/8,402688,1
r3394,MilkLove,7,11,2024/6/1,2348,0
r3395,FreenBecky,1,7,2024/6/1,744,0
r3396,MilkLove,6,2,2024/6/1,136,1
r3397,ViewJune,1,0,2024/6/3,34,0
r3398,MilkLove,26,83,2024/6/1,25121,1
r3399,MilkLove,25,39,2024/6/6,9749,1
r3400,ViewJune,1,1,2024/6/2,185,0
r3401,ViewJune,6,8,2024/6/2,1562,1
r3402,MeenBabe,7,61,2025/4/27,13309,1
r3403,BamYada,5,34,2024/6/8,3412,0
r3404,EngLot,21,18,2024/6/3,14644,0
r3405,EngLot,20,1005,2024/7/12,500292,1
r3406,EngLot,27,771,2024/6/26,402956,1
r3407,AndaLookkaew,24,85,2024/6/2,59258,1
r3408,FreenBecky,38,27,2024/6/3,20462,1
r3409,NamtanFilm,7,9,2024/6/2,1335,1
r3410,MilkLove,8,10,2024/6/3,1141,1
r3411,ViewJune,10,22,2024/6/2,5355,1
r3412,LingOrm,14,985,2024/7/28,175449,0
r3413,ViewJune,11,63,2024/6/3,7538,0
r3414,MilkLove,7,75,2024/6/3,11754,1
r3415,ViewJune,9,16,2024/6/2,2517,1
r3416,MilkLove,3,4,2024/6/2,421,0
r3417,BamYada,5,81,2024/6/3,8114,0
r3418,LMSY,4,12,2025/9/25,992,0
r3419,ViewJune,2,6,2024/6/2,561,1
r3420,EngLot,16,251,2024/6/8,91861,1
r3421,ViewJune,4,9,2024/6/3,1093,0
r3422,LingOrm,31,1901,2025/2/1,646209,1
r3423,ViewJune,2,3,2024/6/3,306,0
r3424,MilkLove,1,1,2024/6/3,139,0
r3425,FayeYoko,14,102,2024/6/3,20033,0
r3426,MilkLove,5,16,2024/6/3,2191,0
r3427,EngLot,1,17,2024/6/3,1838,0
r3429,MeenBabe,6,2,2024/7/11,1022,0
r3430,FreenBecky,18,44,2024/8/18,12901,1
r3431,MeenBabe,36,113,2024/6/15,59843,1
r3432,MilkLove,7,1,2024/6/3,1218,0
r3433,LingOrm,16,491,2024/6/11,148517,1
r3434,LingOrm,21,844,2024/6/4,299135,1
r3435,MilkLove,1,5,2024/6/3,323,0
r3436,EngLot,21,9,2024/7/1,5836,1
r3437,ViewJune,5,12,2024/6/3,1280,0
r3438,LingOrm,10,154,2024/6/7,24041,0
r3439,ViewJune,3,12,2024/6/4,1628,0
r3440,ViewJune,26,103,2024/6/4,32152,1
r3441,ViewJune,1,7,2024/6/11,244,0
r3442,EngLot,8,3,2024/7/24,730,0
r3443,MilkLove,8,29,2024/12/9,4198,0
r3444,ViewJune,11,17,2024/6/7,3325,1
r3445,EngLot,2,3,2025/4/23,340,0
r3446,LingOrm,61,819,2024/6/9,511988,1
r3447,FreenBecky,18,46,2024/8/20,14257,1
r3448,MilkLove,4,8,2024/6/6,931,1
r3449,EngLot,3,5,2024/6/4,1062,1
r3450,LingOrm,8,20,2024/6/4,4162,0
r3451,MeenBabe,2,1,2024/6/5,253,0
r3452,NamneungNoey,1,0,2024/6/4,46,0
r3453,FayeYoko,105,160,2024/6/5,110614,1
r3454,MeenBabe,10,55,2024/6/4,15439,0
r3455,MilkLove,4,12,2024/6/10,1671,0
r3456,LingOrm,16,366,2024/6/6,87141,1
r3457,LingOrm,22,580,2024/9/2,135094,0
r3458,FayeYoko,34,56,2024/6/5,6967,0
r3459,FreenBecky,17,303,2024/6/9,54664,0
r3460,ViewJune,2,6,2024/6/11,633,0
r3461,ViewJune,3,1,2024/6/5,228,0
r3462,FreenBecky,2,13,2024/6/5,1784,0
r3463,MilkLove,2,18,2024/6/8,1200,0
r3464,EngLot,20,26,2024/9/7,9609,1
r3465,MilkLove,7,94,2024/6/6,15590,1
r3466,ViewJune,4,14,2024/6/6,1425,0
r3467,MilkLove,1,0,2024/6/8,56,0
r3468,FreenBecky,13,196,2024/6/7,36127,1
r3469,FreenBecky,45,207,2024/6/6,128987,1
r3471,FreenBecky,12,263,2025/3/1,48672,0
r3472,NamtanFilm,6,133,2024/8/24,13894,0
r3473,LingOrm,21,466,2024/7/6,161879,1
r3474,EngLot,8,15,2024/6/10,2929,0
r3475,MilkLove,1,11,2024/6/12,704,0
r3476,MilkLove,6,4,2024/6/7,1227,1
r3477,FreenBecky,8,24,2024/6/23,5088,1
r3478,MeenBabe,17,64,2025/4/1,23763,1
r3479,ViewJune,24,41,2024/7/10,9165,1
r3480,NamneungNoey,1,0,2024/6/7,194,0
r3481,LingOrm,2,3,2025/4/19,855,1
r3482,MilkLove,1,1,2024/6/7,264,0
r3483,MilkLove,1,0,2024/6/8,97,0
r3484,FayeYoko,1,20,2024/6/7,2161,1
r3485,MilkLove,11,23,2024/6/16,4004,1
r3486,LingOrm,8,9,2025/8/23,3396,0
r3487,MilkLove,2,17,2024/6/25,1497,0
r3488,ViewJune,14,27,2024/6/8,6587,1
r3490,ViewJune,1,1,2024/6/8,198,0
r3491,FreenBecky,8,15,2024/9/3,4324,1
r3492,ViewJune,1,2,2024/6/8,190,0
r3493,ViewJune,8,31,2024/6/8,3191,0
r3494,ViewJune,2,9,2024/6/17,588,0
r3495,FayeYoko,15,116,2024/6/29,24507,1
r3496,FayeYoko,20,143,2024/6/9,20783,1
r3497,FreenBecky,2,3,2024/6/9,275,0
r3498,FreenBecky,18,178,2024/6/14,47074,1
r3499,ViewJune,7,13,2024/6/9,2809,1
r3500,NamtanFilm,12,220,2024/6/11,36709,0
r3501,MilkLove,30,151,2024/6/10,37307,1
r3502,ViewJune,3,1,2024/7/3,109,0
r3503,ViewJune,8,13,2024/6/9,2285,1
r3505,FreenBecky,10,9,2024/6/10,2266,0
r3506,FreenBecky,43,86,2024/6/10,13104,1
r3507,ViewJune,9,109,2024/6/16,13610,1
r3508,MilkLove,8,103,2024/6/9,16200,1
r3509,ViewJune,5,14,2024/6/9,1392,0
r3510,EngLot,18,249,2024/7/14,107494,1
r3511,ViewJune,1,22,2024/6/11,1235,0
r3512,FreenBecky,12,11,2024/6/11,1795,0
r3513,EngLot,16,116,2024/6/10,81518,1
r3514,FreenBecky,2,2,2024/6/10,112,0
r3515,ViewJune,8,84,2024/6/13,9832,0
r3516,FreenBecky,9,8,2024/6/20,2436,0
r3517,ViewJune,2,4,2024/6/10,332,0
r3518,MilkLove,26,99,2024/6/15,33268,1
r3519,FayeYoko,2,8,2024/6/10,996,0
r3520,EngLot,40,68,2024/6/20,55456,1
r3521,EngLot,20,159,2024/6/10,172285,1
r3522,EngLot,8,70,2024/6/11,34367,1
r3523,MeenBabe,14,32,2024/9/27,7577,1
r3524,MilkLove,1,4,2024/6/30,232,0
r3525,LingOrm,49,111,2024/7/14,63310,1
r3526,FreenBecky,40,394,2024/6/18,137899,1
r3527,FayeYoko,15,197,2024/6/25,45352,1
r3528,NamtanFilm,1,2,2024/6/12,131,0
r3529,MeenBabe,18,92,2024/6/21,41280,1
r3530,NamtanFilm,3,3,2024/6/12,858,0
r3532,NamtanFilm,3,4,2024/6/12,467,0
r3533,LingOrm,21,441,2024/6/14,183821,1
r3534,EngLot,20,109,2024/6/13,128309,1
r3535,FreenBecky,8,26,2024/6/15,2520,0
r3536,EngLot,15,117,2024/7/11,48693,1
r3537,ViewJune,4,3,2024/6/22,530,0
r3538,MilkLove,14,28,2024/6/14,4759,1
r3539,ViewJune,5,16,2024/6/13,2158,1
r3540,EngLot,1,11,2024/6/13,2807,0
r3541,EngLot,40,39,2024/6/15,29386,1
r3542,ViewJune,8,13,2024/7/17,2345,0
r3543,MilkLove,10,16,2024/9/20,3869,1
r3544,FreenBecky,19,324,2024/6/17,64277,0
r3545,FreenBecky,25,41,2024/6/13,24637,1
r3546,MeenBabe,21,51,2024/7/26,30333,1
r3547,ViewJune,10,31,2024/6/14,5628,1
r3548,MilkLove,6,46,2024/9/28,7446,1
r3550,MilkLove,10,73,2024/6/15,11815,1
r3551,ViewJune,2,8,2025/1/5,565,0
r3552,ViewJune,3,16,2024/6/14,1254,1
r3553,FreenBecky,2,10,2024/6/15,695,0
r3554,NamtanFilm,3,8,2024/6/16,325,0
r3555,FayeYoko,6,30,2024/9/20,3311,0
r3556,ViewJune,2,5,2024/6/16,363,0
r3557,FreenBecky,13,430,2024/8/7,96782,1
r3558,ViewJune,2,7,2024/6/15,254,0
r3559,FreenBecky,24,55,2024/12/13,19458,1
r3560,MilkLove,4,3,2024/6/15,550,0
r3561,FreenBecky,12,25,2024/6/15,10675,0
r3562,ViewJune,5,5,2024/6/15,552,1
r3564,MilkLove,8,217,2024/6/16,30987,1
r3565,MilkLove,1,610,2024/6/15,42531,1
r3567,LingOrm,10,32,2025/5/18,9254,0
r3568,EngLot,5,11,2024/7/4,997,0
r3569,FreenBecky,10,22,2024/6/16,2701,1
r3570,NamtanFilm,3,11,2024/6/18,669,0
r3571,ViewJune,4,41,2024/6/17,5075,0
r3573,FreenBecky,15,13,2024/7/25,3007,1
r3574,EngLot,3,1,2024/6/16,586,1
r3575,FreenBecky,11,307,2025/1/16,51257,1
r3576,EngLot,6,4,2024/6/16,2202,0
r3577,FayeYoko,18,87,2024/6/16,25326,0
r3578,MilkLove,9,14,2024/6/23,2951,0
r3579,ViewJune,10,15,2024/6/19,1939,0
r3580,LingOrm,20,786,2024/7/7,262626,1
r3581,FreenBecky,14,6,2024/11/12,1828,0
r3582,ViewJune,1,6,2024/6/17,349,0
r3583,EngLot,25,80,2024/6/20,94931,1
r3584,EngLot,22,193,2024/6/23,90610,0
r3585,LingOrm,11,94,2024/6/18,35526,1
r3586,FayMay,2,11,2024/6/17,669,0
r3587,ViewJune,6,89,2024/6/22,7943,0
r3588,FayeYoko,9,28,2024/6/19,9636,1
r3589,MilkLove,15,12,2024/6/18,3140,1
r3591,MilkLove,3,5,2024/6/19,717,0
r3592,ViewJune,4,9,2024/6/20,976,0
r3593,ViewJune,4,13,2024/6/17,1135,0
r3594,FreenBecky,1,3,2024/6/18,200,1
r3595,EngLot,6,3,2024/6/19,687,0
r3596,EngLot,1,1,2024/6/19,187,0
r3597,FreenBecky,54,131,2024/6/28,94425,1
r3598,EngLot,3,0,2024/7/20,423,0
r3599,ViewJune,11,16,2024/6/20,3011,1
r3601,MilkLove,5,57,2024/7/3,6556,1
r3602,ViewJune,10,48,2024/6/19,8435,1
r3603,EngLot,16,281,2024/9/2,93892,1
r3604,EngLot,1,0,2024/6/19,115,0
r3605,MeenBabe,8,204,2024/6/21,30332,0
r3606,MilkLove,6,46,2024/7/1,5197,1
r3607,EngLot,5,0,2024/6/22,400,0
r3608,FreenBecky,6,41,2024/8/8,3568,0
r3609,LingOrm,16,210,2024/6/22,54870,1
r3610,EngLot,26,224,2024/7/3,145065,1
r3611,FayeYoko,5,29,2024/6/21,4284,1
r3612,EngLot,16,10,2024/6/21,7911,0
r3613,EmiBonnie,4,6,2025/4/18,527,0
r3615,FayeYoko,12,50,2024/6/23,10588,1
r3616,NamneungNoey,24,2,2024/6/22,836,0
r3617,LingOrm,2,66,2025/8/2,1742,0
r3618,LingOrm,8,44,2025/5/4,9434,0
r3619,MilkLove,10,144,2024/9/12,27207,1
r3620,FreenBecky,1,2,2024/6/22,81,0
r3621,FreenBecky,3,4,2024/6/22,544,0
